id,book_id,word_id,index_no,japanese,created_at,updated_at
2202,3,2820,302,驚いた,,
2203,3,2821,303,自分自身の,,
2204,3,2822,304,あれら、それら（thatの複数形）,,
2205,3,2823,305,科学者,,
2206,3,2824,306,より遅く,,
2207,3,2825,307,人,,
2208,3,2826,308,音楽,,
2209,3,2827,309,十分な,,
2210,3,2828,310,兄弟,,
2211,3,2829,311,たいてい,,
2212,3,2830,312,離れて,,
2213,3,2211,313,(…ということ)を信じる、(…だ)と思う(that節),,
2214,3,2831,314,〜を終える,,
2215,3,2832,315,手,,
2216,3,2833,316,明かり,,
2217,3,2834,317,〜を通して,,
2218,3,2835,318,〜する間に,,
2219,3,2836,319,〜なしで,,
2220,3,2837,320,5つの、5,,
2221,3,2838,321,夢,,
2222,3,2839,322,ほほえむ,,
2223,3,2840,323,スポーツ,,
2224,3,2841,324,車,,
2225,3,2842,325,地球,,
2226,3,2843,326,映画,,
2227,3,2844,327,手紙,,
2228,3,2845,328,4つの、4,,
2229,3,2846,329,木,,
2230,3,2226,330,(事が)起こる、たまたま(…)する(to do),,
2231,3,2847,331,何か（疑問文で）,,
2232,3,2848,332,待つ,,
2233,3,2849,333,親,,
2234,3,2850,334,2番目の,,
2235,3,2851,335,〜を開ける,,
2236,3,2852,336,競技者,,
2237,3,2853,337,〜できる（be … to do で）,,
2238,3,2854,338,それの（itの所有格）,,
2239,3,2855,339,こんにちは,,
2240,3,2856,340,博物館,,
2241,3,2249,341,世話、介護、注意、心配,,
2242,3,2236,342,言語,,
2243,3,2857,343,特別な,,
2244,3,2858,344,オーストラリア,,
2245,3,2859,345,情報,,
2246,3,2860,346,集団、グループ,,
2247,3,2861,347,〜しなければならない,,
2248,3,2862,348,有名な,,
2249,3,2863,349,茶,,
2250,3,2864,350,姉妹,,
2251,3,2865,351,大きい,,
2252,3,2866,352,サッカー,,
2253,3,2867,353,紙,,
2254,3,78,354,文化、教養、工作、養殖、培養,,
2255,3,2868,355,悪い,,
2256,3,2869,356,〜を手に持つ,,
2257,3,2870,357,レストラン,,
2258,3,2871,358,明日（は）,,
2259,3,2268,359,を失う,,
2260,3,2872,360,日曜日,,
2261,3,2873,361,両方,,
2262,3,2874,362,かばん,,
2263,3,2875,363,誕生日,,
2264,3,2876,364,素晴らしい,,
2265,3,2877,365,植物,,
2266,3,2878,366,花,,
2267,3,2879,367,前部,,
2268,3,2880,368,旅行,,
2269,3,2881,369,昨日（は）,,
2270,3,2882,370,だれか,,
2271,3,2883,371,（〜を）選ぶ,,
2272,3,2884,372,空間,,
2273,3,2885,373,歌,,
2274,3,2363,374,ボランティア、志願者,,
2275,3,2230,375,の向きを変える、を回す,,
2276,3,2886,376,歴史,,
2277,3,2887,377,行事,,
2278,3,2888,378,（〜を）旅行する,,
2279,3,2889,379,鳥,,
2280,3,2213,380,(〜について)心配する(about),,
2281,3,2890,381,お気に入りの,,
2282,3,2891,382,川,,
2283,3,2892,383,自転車,,
2284,3,2893,384,早く,,
2285,3,2894,385,ロボット,,
2286,3,2895,386,活動,,
2287,3,2896,387,座る,,
2288,3,2897,388,〜を飲む,,
2289,3,2898,389,午後,,
2290,3,2899,390,速い,,
2291,3,2900,391,理科,,
2292,3,2901,392,祖父,,
2293,3,2902,393,スピーチ,,
2294,3,2903,394,（〜を）歌う,,
2295,3,2904,395,医者,,
2296,3,2905,396,〜以来,,
2297,3,2906,397,強い,,
2298,3,2907,398,海（the ~）,,
2299,3,2908,399,〜の間に,,
2300,3,2909,400,役に立つ,,
2301,3,2910,401,〜することができない,,
2302,3,2911,402,悲しい,,
2303,3,43,403,会社、(集合的に)仲間、(仲間と)一緒にいること、一座,,
2304,3,2912,404,土曜日,,
2305,3,2913,405,真実の,,
2306,3,2914,406,病院,,
2307,3,2915,407,点,,
2308,3,2916,408,パーティー,,
2309,3,2917,409,（〜を）料理する,,
2310,3,2251,410,人間の,,
2311,3,2918,411,同意する,,
2312,3,2919,412,夕食,,
2313,3,2920,413,コンピュータ,,
2314,3,2921,414,寒い,,
2315,3,2922,415,テーブル,,
2316,3,2923,416,目,,
2317,3,2267,417,（［競技など］に）勝つ(⇔lose),,
2318,3,2924,418,10の、10,,
2319,3,2925,419,ほとんど,,
2320,3,2926,420,テレビ,,
2321,3,2927,421,〜を建てる,,
2322,3,2928,422,飛ぶ,,
2323,3,2929,423,テニス,,
2324,3,2272,424,を着ている,,
2325,3,2930,425,建物,,
2326,3,2931,426,〜を売る,,
2327,3,2932,427,離れて、〜から離れて,,
2328,3,2933,428,アメリカ人、アメリカの,,
2329,3,2934,429,中学校,,
2330,3,2935,430,宿題,,
2331,3,2936,431,青い,,
2332,3,2937,432,力、エネルギー,,
2333,3,2938,433,番組,,
2334,3,2939,434,祖母,,
2335,3,2940,435,うれしい,,
2336,3,2941,436,計画,,
2337,3,2942,437,クラスメイト,,
2338,3,2943,438,［金銭など］を使う,,
2339,3,2944,439,身体,,
2340,3,2945,440,色,,
2341,3,2946,441,（theをつけて）インターネット,,
2342,3,2947,442,〜を壊す,,
2343,3,2948,443,〜まで（ずっと）,,
2344,3,2949,444,魚,,
2345,3,2277,445,伝言、メッセージ,,
2346,3,2950,446,ママ,,
2347,3,47,447,理由、(…する)根拠(to do)、理性、分別,,
2348,3,2366,448,楽しみ,,
2349,3,2951,449,〜を運ぶ,,
2350,3,2952,450,かつて,,
2351,3,2282,451,(…する)見こみ(of doing)、機会,,
2352,3,2953,452,緑色の,,
2353,3,2954,453,伝統的な,,
2354,3,2955,454,病気の,,
2355,3,2956,455,箱,,
2356,3,2957,456,店,,
2357,3,2958,457,休暇,,
2358,3,2959,458,気持ち,,
2359,3,2960,459,暖かい,,
2360,3,2961,460,白い,,
2361,3,2962,461,〜を閉じる,,
2362,3,2963,462,雨が降る,,
2363,3,2964,463,通り,,
2364,3,112,464,を引き出す、を引く、を描く、近づく,,
2365,3,2965,465,機械,,
2366,3,2966,466,円,,
2367,3,2967,467,終わり,,
2368,3,2252,468,自由な,,
2369,3,2968,469,赤ん坊,,
2370,3,2969,470,新聞,,
2371,3,2970,471,〜の真下に,,
2372,3,2971,472,ドア,,
2373,3,2972,473,（〜を）忘れる,,
2374,3,2973,474,贈り物,,
2375,3,2974,475,何でも,,
2376,3,2975,476,顔,,
2377,3,2976,477,落ちる,,
2378,3,2977,478,ネコ,,
2379,3,2978,479,すでに,,
2380,3,2979,480,ついに,,
2381,3,2980,481,実際に,,
2382,3,2232,482,立つ、を我慢する(≒bear),,
2383,3,2981,483,村,,
2384,3,2982,484,グラフ、図表,,
2385,3,2225,485,を救う、(時間・金銭など)を節約する,,
2386,3,2983,486,買い物,,
2387,3,2984,487,赤い,,
2388,3,2985,488,冬,,
2389,3,2986,489,電話（機）,,
2390,3,2987,490,興奮した,,
2391,3,2988,491,かつて,,
2392,3,2989,492,6つの、6,,
2393,3,2990,493,制度,,
2394,3,2991,494,泣く,,
2395,3,2992,495,簡単に,,
2396,3,2993,496,ニュース、知らせ,,
2397,3,2312,497,"(〜を、…ではないかと)恐れて(of, that節)",,
2398,3,2994,498,疲れて,,
2399,3,2995,499,森,,
2400,3,2996,500,数学,,
2401,3,2243,501,自然,,
2402,3,2997,502,〜をつかまえる,,
2403,3,2998,503,野球,,
2404,3,2999,504,泳ぐ,,
2405,3,3000,505,忙しい,,
2406,3,3001,506,衣服,,
2407,3,3002,507,（theをつけて）太陽,,
2408,3,2214,508,（を）(〜に)説明する(to),,
2409,3,3003,509,力,,
2410,3,2244,510,(…するという)規則(to do /  that節),,
2411,3,51,511,環境(≒surroundings),,
2412,3,3004,512,カナダ,,
2413,3,3005,513,何も〜ない,,
2414,3,3006,514,星,,
2415,3,3007,515,ようこそ,,
2416,3,3008,516,〜を続ける,,
2417,3,3009,517,遅れた,,
2418,3,3010,518,農家（の人）,,
2419,3,3011,519,速く,,
2420,3,3012,520,30の、30,,
2421,3,2224,521,（［代金］を）払う,,
2422,3,3013,522,週末,,
2423,3,3014,523,空気,,
2424,3,3015,524,暑い,,
2425,3,3016,525,ベッド,,
2426,3,3017,526,（〜を）踊る,,
2427,3,10,527,を生産する、を取り出す,,
2428,3,3018,528,地域,,
2429,3,3019,529,短い,,
2430,3,3020,530,芸術,,
2431,3,3021,531,到着する,,
2432,3,3022,532,大学,,
2433,3,3023,533,わあ,,
2434,3,3024,534,事実,,
2435,3,3025,535,怒った,,
2436,3,3026,536,（theをつけて）アメリカ合衆国,,
2437,3,3027,537,黒い,,
2438,3,2235,538,心、精神(⇔body),,
2439,3,3028,539,ボール、球,,
2440,3,3029,540,バスケットボール,,
2441,3,3030,541,事務所,,
2442,3,3031,542,（既婚の女性の姓の前で）〜さん,,
2443,3,760,543,コンテスト、競技(会)、争い,,
2444,3,3032,544,電子メール,,
2445,3,3033,545,野菜,,
2446,3,3034,546,午後,,
2447,3,3035,547,死ぬ,,
2448,3,3036,548,遠い,,
2449,3,3037,549,ケーキ,,
2450,3,3038,550,〜を手渡す,,
2451,3,3039,551,20の,,
2452,3,14,552,を共有する、を分担する,,
2453,3,3040,553,金持ちの,,
2454,3,3041,554,ひとりきりの,,
2455,3,3042,555,標識,,
2456,3,3043,556,3番目の,,
2457,3,3044,557,ペット,,
2458,3,3045,558,（［馬・乗り物など］に）乗る,,
2459,3,3046,559,地図,,
2460,3,3047,560,だけれども,,
2461,3,3048,561,授業,,
2462,3,3049,562,会合,,
2463,3,3050,563,貧しい,,
2464,3,3051,564,左（の）,,
2465,3,3052,565,たぶん,,
2466,3,3053,566,違い,,
2467,3,3054,567,〜時,,
2468,3,3055,568,息子,,
2469,3,2231,569,"を(〜に)返す(to)、(〜から、〜へ)戻る(from, to)",,
2470,3,3056,570,アフリカ,,
2471,3,3057,571,100の,,
2472,3,1918,572,(否定文で)まだ、(文頭で)それでも、  (疑問文で)もう,,
2473,3,3058,573,外国へ,,
2474,3,3059,574,教室,,
2475,3,3060,575,道路,,
2476,3,3061,576,天気,,
2477,3,3062,577,浜辺,,
2478,3,3063,578,飛行機,,
2479,3,3064,579,中国,,
2480,3,3065,580,興奮させる,,
2481,3,46,581,原因(⇔effect)、理由、大義,,
2482,3,3066,582,米,,
2483,3,3067,583,半分,,
2484,3,3068,584,旅行,,
2485,3,3069,585,夕方,,
2486,3,3070,586,［客をもてなす］主人,,
2487,3,3071,587,コミュニケーション、意思疎通,,
2488,3,3072,588,農場,,
2489,3,3073,589,ゴール、目標,,
2490,3,3074,590,間違った,,
2491,3,3075,591,（theをつけて）空,,
2492,3,3076,592,月,,
2493,3,3077,593,季節,,
2494,3,3078,594,試験,,
2495,3,3079,595,間違い,,
2496,3,2219,596,(の)次に続く、に従う,,
2497,3,2216,597,を開発する、を発展させる,,
2498,3,3080,598,ロンドン,,
2499,3,199,599,必要な(≒essential),,
2500,3,3081,600,元気な,,
2501,3,3082,601,より少ない（littleの比較級）,,
2502,3,2265,602,を(〜から)受け取る(from),,
2503,3,3083,603,私自身（を）,,
2504,3,3084,604,注文,,
2505,3,3085,605,7つの,,
2506,3,3086,606,湖,,
2507,3,2233,607,横たわる,,
2508,3,3087,608,働く人,,
2509,3,3088,609,コンサート,,
2510,3,3089,610,外側に,,
2511,3,3090,611,会館,,
2512,3,3091,612,春,,
2513,3,3092,613,カード,,
2514,3,3093,614,贈り物,,
2515,3,3094,615,型,,
2516,3,3095,616,（be 〜で）生まれる,,
2517,3,3096,617,突然,,
2518,3,3097,618,窓,,
2519,3,3098,619,果物,,
2520,3,3099,620,〜の間に,,
2521,3,2248,621,年齢、年,,
2522,3,3100,622,(~ I …で）〜しましょうか,,
2523,3,3101,623,健康,,
2524,3,2300,624,地上、地面,,
2525,3,165,625,薬、医学,,
2526,3,3102,626,ピアノ,,
2527,3,3103,627,〜を集める,,
2528,3,3104,628,奇妙な,,
2529,3,77,629,科学技術、応用技術,,
2530,3,3105,630,8つの,,
2531,3,3106,631,〜のように思われる,,
2532,3,3107,632,（〜を）打つ,,
2533,3,3108,633,側面,,
2534,3,3109,634,ニューヨーク,,
2535,3,3110,635,辞書,,
2536,3,3111,636,座席,,
2537,3,3112,637,庭,,
2538,3,3113,638,危険な,,
2539,3,3114,639,笑う,,
2540,3,3115,640,設計,,
2541,3,3116,641,暗い,,
2542,3,3117,642,金,,
2543,3,3118,643,石,,
2544,3,3119,644,訪問者,,
2545,3,3120,645,作家,,
2546,3,3121,646,頭,,
2547,3,3122,647,陸地,,
2548,3,3123,648,doの過去分詞,,
2549,3,2234,649,脳,,
2550,3,3124,650,そのほかに,,
2551,3,3125,651,頂上,,
2552,3,3126,652,料理,,
2553,3,3127,653,凧,,
2554,3,3128,654,（〜と）戦う,,
2555,3,3129,655,ゾウ,,
2556,3,3130,656,線,,
2557,3,3131,657,娘,,
2558,3,2344,658,地元の,,
2559,3,3132,659,靴,,
2560,3,3133,660,畑、野原,,
2561,3,3134,661,かけら、1個,,
2562,3,3135,662,金曜日,,
2563,3,3136,663,おばあちゃん,,
2564,3,3137,664,コーヒー,,
2565,3,3138,665,いくつかの,,
2566,3,3139,666,特に,,
2567,3,3140,667,牛乳,,
2568,3,3141,668,製品,,
2569,3,3142,669,動物園,,
2570,3,3143,670,おじ,,
2571,3,3144,671,世紀,,
2572,3,3145,672,床,,
2573,3,3146,673,中国語、中国人、中国の,,
2574,3,3147,674,〜を照合する,,
2575,3,3148,675,自然の,,
2576,3,3149,676,島,,
2577,3,3150,677,〜に沿って,,
2578,3,50,678,状況、(人の置かれた)立場,,
2579,3,3151,679,壁,,
2580,3,2404,680,〜を許す,,
2581,3,3152,681,妻,,
2582,3,2285,682,"高価な(⇔inexpensive, cheap)",,
2583,3,3153,683,前方へ,,
2584,3,3154,684,彼自身（を）,,
2585,3,2278,685,❲しばしばthe G〜❳政府,,
2586,3,3155,686,注意深く,,
2587,3,101,687,に気付く,,
2588,3,3156,688,木材,,
2589,3,3157,689,高い,,
2590,3,2499,690,生ごみ,,
2591,3,81,691,可能な、可能性のある,,
2592,3,3158,692,Tシャツ,,
2593,3,3159,693,（〜を）描く,,
2594,3,3160,694,報告,,
2595,3,2342,695,困難,,
2596,3,2290,696,を選び取る、を摘む,,
2597,3,3161,697,朝食,,
2598,3,3162,698,風,,
2599,3,3163,699,仕事,,
2600,3,3164,700,オリンピックの,,
2601,3,3165,701,涼しい,,
2602,3,3166,702,中心,,
2603,3,3167,703,ホテル,,
2604,3,3168,704,フットボール,,
2605,3,3169,705,〜を切る,,
2606,3,3170,706,カップ,,
2607,3,3171,707,意味,,
2608,3,3172,708,本物の,,
2609,3,2317,709,安全な,,
2610,3,45,710,(〜についての)研究、調査(into / on / in),,
2611,3,3173,711,皿,,
2612,3,105,712,(を)想像する、(を)推測する ,,
2613,3,3174,713,内側に,,
2614,3,2314,714,低い(⇔high),,
2615,3,29,715,に気付く、を実現する,,
2616,3,3175,716,月曜日,,
2617,3,2380,717,〜を借りる,,
2618,3,3176,718,（疑問文で）誰か,,
2619,3,1,719,を創り出す、を引き起こす,,
2620,3,2310,720,注意深い(⇔careless),,
2621,3,3177,721,所有者,,
2622,3,3178,722,（〜を）投げる,,
2623,3,3179,723,カレンダー,,
2624,3,3180,724,門,,
2625,3,3181,725,看護師,,
2626,3,3182,726,簡単な,,
2627,3,59,727,記憶(カ) 、 (…の)思い出(of),,
2628,3,3183,728,観光客,,
2629,3,3184,729,切符,,
2630,3,3185,730,あなた自身（を）,,
2631,3,2221,731,を支持する、を支援する,,
2632,3,68,732,計画、事業、研究計画,,
2633,3,3186,733,ヨーロッパ,,
2634,3,3187,734,氷,,
2635,3,3188,735,硬貨,,
2636,3,116,736,を準備する、を調理する、(〜のために)準備をする(for),,
2637,3,1901,737,を(〜から)保護する(from / against),,
2638,3,3189,738,ウマ,,
2639,3,3190,739,5月,,
2640,3,1908,740,〜を支配する、〜を管理する、〜を制御する,,
2641,3,3191,741,（単科）大学,,
2642,3,3192,742,おば,,
2643,3,3193,743,たぶん,,
2644,3,3194,744,賞,,
2645,3,3195,745,声,,
2646,3,3196,746,9つの,,
2647,3,113,747,を浪費する、無駄にする,,
2648,3,3197,748,千の,,
2649,3,3198,749,7月,,
2650,3,3199,750,心臓、心,,
2651,3,3200,751,百万の,,
2652,3,2387,752,電気,,
2653,3,3201,753,劇場,,
2654,3,3202,754,雪,,
2655,3,2284,755,金額、量,,
2656,3,2429,756,昆虫,,
2657,3,3203,757,ゆっくりと,,
2658,3,3,758,を向上させる、よくなる,,
2659,3,3204,759,びん,,
2660,3,3205,760,いっぱいの,,
2661,3,3206,761,脚,,
2662,3,3207,762,歯,,
2663,3,3208,763,暑さ,,
2664,3,1920,764,その代わりに、そうではなくて,,
2665,3,3209,765,彼ら自身（を）,,
2666,3,3210,766,車で行く,,
2667,3,3211,767,小学校,,
2668,3,3212,768,結果,,
2669,3,2327,769,（〜と）結婚する,,
2670,3,3213,770,意見,,
2671,3,3214,771,準備ができた,,
2672,3,3215,772,健康な,,
2673,3,3216,773,机,,
2674,3,3217,774,さようなら,,
2675,3,3218,775,パパ、お父さん,,
2676,3,3219,776,空腹な,,
2677,3,2280,777,客,,
2678,3,3220,778,指導者、リーダー,,
2679,3,3221,779,スマートフォン,,
2680,3,3222,780,mayの過去形,,
2681,3,3223,781,卵,,
2682,3,3224,782,親しみやすい,,
2683,3,3225,783,子ども,,
2684,3,3226,784,桜（の木）,,
2685,3,3227,785,〜をおおう,,
2686,3,3228,786,ハンバーガー,,
2687,3,3229,787,〜の後に,,
2688,3,2318,788,野生の,,
2689,3,2291,789,〜に入る,,
2690,3,3230,790,〜を殺す,,
2691,3,2323,791,（〜を）推測する,,
2692,3,2279,792,教育,,
2693,3,3231,793,オレンジ,,
2694,3,3232,794,完全な,,
2695,3,3233,795,（〜に）登る,,
2696,3,2264,796,に着く,,
2697,3,259,797,人種、民族、競争,,
2698,3,1914,798,社会的な、社交の,,
2699,3,107,799,を解く、解明する、(困難など)を解決す,,
2700,3,3234,800,〜を横切って,,
2701,3,2255,801,はっきりした,,
2702,3,3235,802,８月,,
2703,3,3236,803,パーセント,,
2704,3,3237,804,寺院,,
2705,3,3238,805,［ふちのない］帽子,,
2706,3,3239,806,過去,,
2707,3,1925,807,温度、体温、熱(≒fever),,
2708,3,3240,808,忠告、アドバイス,,
2709,3,3241,809,緊張して,,
2710,3,52,810,技能、熟練,,
2711,3,84,811,共通の、一般の、普通の,,
2712,3,2454,812,式典,,
2713,3,3242,813,おいしい,,
2714,3,67,814,話題、科目、主題、被験者,,
2715,3,229,815,(を)交換する、両替する,,
2716,3,3243,816,砂糖,,
2717,3,3244,817,大人,,
2718,3,3245,818,ペン,,
2719,3,3246,819,ノート,,
2720,3,104,820,かなと思う、(に)驚く(at),,
2721,3,129,821,(〜と)情報交換する(with)、を伝達する,,
2722,3,3247,822,足,,
2723,3,2329,823,（〜の）においがする,,
2724,3,3248,824,〜先生、〜博士,,
2725,3,3249,825,国際的な,,
2726,3,3250,826,午前,,
2727,3,3251,827,〜に反対して,,
2728,3,20,828,を減らす、を(〜に)変える(to),,
2729,3,3252,829,競技場,,
2730,3,2261,830,を発見する,,
2731,3,2270,831,に乗り遅れる,,
2732,3,3253,832,大きさ,,
2733,3,48,833,影響、効果、結果,,
2734,3,3254,834,（メスの）牛,,
2735,3,3255,835,４月,,
2736,3,3256,836,〜を定める,,
2737,3,2338,837,舞台、ステージ,,
2738,3,3257,838,サービス、奉仕,,
2739,3,3258,839,（人工）衛星,,
2740,3,2377,840,〜を傷つける,,
2741,3,54,841,(〜についての)見解(on / about)、(〜に対する)(特定の)見方(of)、眺め,,
2742,3,2223,842,に触る、を感動させる,,
2743,3,3259,843,〜を紹介する,,
2744,3,3260,844,［ベルなど］を鳴らす,,
2745,3,3261,845,警察,,
2746,3,3262,846,国家の,,
2747,3,3263,847,塩,,
2748,3,2375,848,〜を招く,,
2749,3,197,849,柔軟な、プラスチックの、ビニールの,,
2750,3,3264,850,運のよい,,
2751,3,3265,851,乾いた,,
2752,3,3266,852,（ぴょんと）飛ぶ,,
2753,3,151,853,細胞、独房、電池,,
2754,3,3267,854,３月,,
2755,3,3268,855,スキーをする,,
2756,3,2275,856,文、(宣告された)刑,,
2757,3,3269,857,〜を印刷する,,
2758,3,3270,858,（theをつけて）大洋,,
2759,3,3271,859,ドル,,
2760,3,2,860,増加する(⇔decrease)、を増やす,,
2761,3,3272,861,運動,,
2762,3,3273,862,主将,,
2763,3,3274,863,バレーボール,,
2764,3,3275,864,（食用）肉,,
2765,3,3276,865,価格,,
2766,3,3277,866,距離,,
2767,3,3278,867,橋,,
2768,3,3279,868,イングランド,,
2769,3,2266,869,を(〜に)導く(to),,
2770,3,2337,870,瞬間,,
2771,3,3280,871,髪の毛,,
2772,3,3281,872,バナナ,,
2773,3,3282,873,深い,,
2774,3,3283,874,王,,
2775,3,3284,875,戦争,,
2776,3,3285,876,食事,,
2777,3,3286,877,夫,,
2778,3,3287,878,６月,,
2779,3,3288,879,味,,
2780,3,3289,880,太陽の,,
2781,3,3290,881,（〜を）洗う,,
2782,3,3291,882,写真,,
2783,3,3292,883,水曜日,,
2784,3,237,884,くつろぐ、緩む、をくつろがせる、を緩める,,
2785,3,3293,885,〜を案内する,,
2786,3,3294,886,キャンプする,,
2787,3,3295,887,火,,
2788,3,2309,888,真剣な、まじめな,,
2789,3,3296,889,インド,,
2790,3,76,890,(共同)社会、〜界、地域社会、地域住民,,
2791,3,3297,891,15の,,
2792,3,3298,892,期間,,
2793,3,3299,893,岩,,
2794,3,3300,894,フランス,,
2795,3,3301,895,血液,,
2796,3,3302,896,クリスマス,,
2797,3,3303,897,キロメートル,,
2798,3,8,898,を許す、を与える、(〜を)考慮に入れる(for),,
2799,3,3304,899,初め,,
2800,3,3305,900,新鮮な,,
2801,3,3306,901,マラソン,,
2802,3,3307,902,火曜日,,
2803,3,362,903,象徴、シンボル、記号、標章,,
2804,3,3308,904,リンゴ,,
2805,3,3309,905,国際的な,,
2806,3,3310,906,釣り,,
2807,3,3311,907,10月,,
2808,3,3312,908,黄色の,,
2809,3,3313,909,調査員,,
2810,3,2254,910,主な,,
2811,3,83,911,公の(⇔private 私的な)、公衆の、公開の,,
2812,3,65,912,記事、条項、品物,,
2813,3,3314,913,（〜を）引く,,
2814,3,2299,914,形、体調,,
2815,3,3315,915,まっすぐに,,
2816,3,3316,916,船,,
2817,3,3317,917,50の,,
2818,3,3318,918,9月,,
2819,3,160,919,損害、損傷、❲~s❳損害賠償金,,
2820,3,3319,920,惑星,,
2821,3,3320,921,専門職の,,
2822,3,2399,922,年配の,,
2823,3,3321,923,クッキー,,
2824,3,3322,924,甘い,,
2825,3,3323,925,バラ,,
2826,3,3324,926,いす,,
2827,3,2331,927,消える,,
2828,3,3325,928,私のもの,,
2829,3,3326,929,かわいい,,
2830,3,3327,930,工場,,
2831,3,3328,931,誇りに思う,,
2832,3,3329,932,自転車,,
2833,3,3330,933,木曜日,,
2834,3,3331,934,親愛なる,,
2835,3,1907,935,［費用］がかかる、〜を犠牲にさせる,,
2836,3,3332,936,水準,,
2837,3,3333,937,果汁、ジュース,,
2838,3,3334,938,安い,,
2839,3,3335,939,上着,,
2840,3,3336,940,快晴の,,
2841,3,2432,941,腕、(普通~s)武器、兵器,,
2842,3,3337,942,映像、ビデオ,,
2843,3,3338,943,飛行便,,
2844,3,3339,944,角,,
2845,3,1904,945,現れる、…のように見える,,
2846,3,1906,946,〜を(…に)加える(to ...),,
2847,3,3340,947,メモ,,
2848,3,3341,948,時計,,
2849,3,3342,949,会話,,
2850,3,3343,950,パン,,
2851,3,30,951,を奨励する、を励ます(⇔discourage),,
2852,3,3344,952,法律,,
2853,3,3345,953,重い,,
2854,3,3346,954,道具,,
2855,3,3347,955,チームメイト,,
2856,3,2296,956,❲the〜❳残り、休憩,,
2857,3,98,957,古代の、昔からの,,
2858,3,3348,958,約束,,
2859,3,3349,959,城,,
2860,3,576,960,宝物、財宝、財産,,
2861,3,3350,961,宇宙飛行士,,
2862,3,3351,962,一歩,,
2863,3,477,963,規範、暗号、法典,,
2864,3,3352,964,〜の方へ,,
2865,3,3353,965,落ちる,,
2866,3,3354,966,葉,,
2867,3,3355,967,店員,,
2868,3,3356,968,ギター,,
2869,3,58,969,知識、知っていること、認識,,
2870,3,3357,970,ラジオ,,
2871,3,3358,971,たぶん,,
2872,3,3359,972,生きている,,
2873,3,2397,973,静かな,,
2874,3,111,974,を表す、述べる,,
2875,3,3360,975,恐竜,,
2876,3,3361,976,空港,,
2877,3,2247,977,場合、事例、実情、事件,,
2878,3,2313,978,全体の,,
2879,3,3362,979,書店,,
2880,3,629,980,を感動させる、に印象を与える,,
2881,3,3363,981,おもちゃ,,
2882,3,3364,982,〜だけれども,,
2883,3,64,983,(〜を対象とする)実験(on),,
2884,3,2283,984,努力,,
2885,3,2304,985,(政治的な)運動、動作,,
2886,3,3365,986,選択,,
2887,3,3366,987,スーパー,,
2888,3,3367,988,口,,
2889,3,3368,989,だれも〜ない,,
2890,3,3369,990,社会,,
2891,3,3370,991,メートル,,
2892,3,3371,992,（〜か…の）どちらか,,
2893,3,3372,993,ボート、船,,
2894,3,2364,994,職員、スタッフ,,
2895,3,2239,995,感覚、意味,,
2896,3,3373,996,〜を再生利用する,,
2897,3,2058,997,大豆,,
2898,3,3374,998,（〜を）大声で叫ぶ,,
2899,3,92,999,様々な、いくつかの,,
2900,3,44,1000,興味 、利子、利害,,
2901,3,3375,1001,太鼓、ドラム,,
2902,3,3376,1002,軍人,,
2903,3,3377,1003,遅い,,
2904,3,49,1004,影響(カ),,
2905,3,3378,1005,ウェブサイト,,
2906,3,3379,1006,トマト,,
2907,3,269,1007,交通、通行、交通[輸送]量、(不正)取引,,
2908,3,2381,1008,〜を盗む,,
2909,3,3380,1009,運,,
2910,3,3381,1010,シカ,,
2911,3,3382,1011,コンパクトディスク,,
2912,3,3383,1012,神,,
2913,3,3384,1013,11の,,
2914,3,3385,1014,オーロラ,,
2915,3,2220,1015,を満たす(⇔empty),,
2916,3,3386,1016,楽団,,
2917,3,3387,1017,絵,,
2918,3,3388,1018,銀行,,
2919,3,3389,1019,棒切れ,,
2920,3,3390,1020,［ふちのある］帽子,,
2921,3,3391,1021,かなり,,
2922,3,2302,1022,死,,
2923,3,3392,1023,発表,,
2924,3,3393,1024,ページ,,
2925,3,3394,1025,市場,,
2926,3,193,1026,積極的な、活動的な、効力のある,,
2927,3,3395,1027,日付,,
2928,3,3396,1028,ガラス、コップ,,
2929,3,3397,1029,2月,,
2930,3,3398,1030,ニュージーランド,,
2931,3,3399,1031,まん中（の）,,
2932,3,3400,1032,平均の,,
2933,3,3401,1033,能力,,
2934,3,86,1034,似ている、酷似した、同様の,,
2935,3,3402,1035,行動,,
2936,3,2345,1036,りこうな,,
2937,3,3403,1037,〜の上に,,
2938,3,53,1038,事柄、問題、(~s)事態、(the ~)困難、物質,,
2939,3,3404,1039,12の,,
2940,3,3405,1040,かさ,,
2941,3,3406,1041,婦人,,
2942,3,3407,1042,友情,,
2943,3,373,1043,砂漠、不毛の地,,
2944,3,2301,1044,"病気(≒illness, sickness)",,
2945,3,3408,1045,クマ,,
2946,3,40,1046,を完成させる、仕上げる,,
2947,3,3409,1047,人形,,
2948,3,3410,1048,トーナメント,,
2949,3,2446,1049,急ぐ,,
2950,3,3411,1050,彼女自身（を）,,
2951,3,3412,1051,事故,,
2952,3,3413,1052,芸術家,,
2953,3,3414,1053,願い,,
2954,3,3415,1054,体育館,,
2955,3,3416,1055,予定（表）、スケジュール,,
2956,3,3417,1056,監督、コーチ,,
2957,3,3418,1057,気体,,
2958,3,3419,1058,データ、資料,,
2959,3,3420,1059,（theをつけて）北,,
2960,3,3421,1060,合唱（団）,,
2961,3,3422,1061,子犬,,
