id,id19,waiTranslate,created_at,updated_at
1334,1334,を悪化させる、悪化する(≒deteriorate),,
1335,1335,を(ぱっと)裏返す、を軽くはじく,,
1336,1336,(を)こする、(〜に)を塗る(on / over),,
1337,1337,(を)降りる(⇔ascend)、受け継がれる,,
1338,1338,補償する(≒make up)、に償う,,
1339,1339,から成る、を構成する,,
1340,1340,普及している、支配的である、(〜に)打ち勝つ(over),,
1341,1341,探究,,
1342,1342,尊厳、威厳,,
1343,1343,(判断、評価の)基準,,
1344,1344,逆説、矛盾,,
1345,1345,(英国などの)議会、国会議員団,,
1346,1346,法律、立法,,
1347,1347,協議事項(リスト)、議事日程❲表❳、(政治上の)課題,,
1348,1348,(活動・思潮などの)主流、大勢,,
1349,1349,❲~s❳軍隊、集団,,
1350,1350,流行(病)、蔓延,,
1351,1351,発生、勃発,,
1352,1352,混沌、大混乱,,
1353,1353,悪夢(のような状況)、不安感,,
1354,1354,恐怖、強い嫌悪、嫌な物[人],,
1355,1355,集団、(植物の)房、束,,
1356,1356,花粉,,
1357,1357,ミツバチの巣(箱)、人の集まる場所,,
1358,1358,灌漑,,
1359,1359,(薬の1回分の)服用量、放射線の1回の照射量,,
1360,1360,自殺、自殺的行為,,
1361,1361,祝宴、大ごちそう、楽しみ,,
1362,1362,(独特の)料理、料理法,,
1363,1363,うわさ,,
1364,1364,ことわざ(≒saying),,
1365,1365,署名、特徴,,
1366,1366,方法、解決策、公式,,
1367,1367,【主に米】授業料(=【英】tuition fees)、 (個人)指導,,
1368,1368,摂取量、受け入れ数、取り入れること,,
1369,1369,スペクトル、(波動・変動の)範囲,,
1370,1370,腎臓,,
1371,1371,用具(一式)、器具、歯車、ギア,,
1372,1372,(座席間などの)通路,,
1373,1373,深い悲しみ,,
1374,1374,運命,,
1375,1375,頭骨、頭蓋骨、頭脳,,
1376,1376, 墓,,
1377,1377,修道士、 僧(⇔nun 修道女、尼),,
1378,1378,崇拝、礼拝(式)、賛美,,
1379,1379,際立った、未払いの、未解決の,,
1380,1380,前例のない、空前の,,
1381,1381,無限の(⇔finite 有限の)、無数の,,
1382,1382,価値がある、立派な,,
1383,1383,不可欠な(⇔dispensable なくてもすむ),,
1384,1384,義務的な、強制的な(⇔voluntary),,
1385,1385,十分にありそうな,,
1386,1386,あいまいな、多義的な,,
1387,1387,(世に)知られていない、不明瞭な,,
1388,1388,(〜に)懐疑的な(of / about),,
1389,1389,壊れやすい、虚弱な,,
1390,1390,静的な(⇔dynamic)、動きのない,,
1391,1391,徐々の、緩やかな,,
1392,1392,声の、発生の、はっきりものを言う,,
1393,1393,鮮やかな、生き生きとした,,
1394,1394,帝国の、皇帝の,,
1395,1395,敵意のある(⇔friendly 友好的な)、敵の,,
1396,1396,表面的な,,
1397,1397,乏しい、珍しい,,
1398,1398,総計の、甚だしい、粗野な,,
1399,1399,生来の、本能的に備わっている,,
1400,1400,注目に値する、著名な,,
1401,1401,を最新のものにする、をアップデートする,,
1402,1402,(気分)をさわやかにする、(記憶など)を新たにする、を最新のものにする,,
1403,1403,花が咲く、栄える,,
1404,1404,を征服する、を克服する,,
1405,1405,を引き起こす、を説得する,,
1406,1406,を獲得する、達成する、に達する,,
1407,1407,を吹きかける、に吹きつける,,
1408,1408,(情報)を検索する、を取り戻す、を回復する,,
1409,1409,を描く、(の役)を演じる,,
1410,1410,を引っかく、を取り消す、削除する,,
1411,1411,を指定する、を任命する,,
1412,1412,と矛盾する、に反対意見を言う,,
1413,1413,ため息をつく,,
1414,1414,を混乱させる、を分裂させる,,
1415,1415,出発する、(〜から)それる(from),,
1416,1416,(を)誘導する、(を)操縦する、(を)航行する,,
1417,1417,に(〜を)切に頼む(for)、 (を)懇願する,,
1418,1418,に住んでいる,,
1419,1419,(を)診断する,,
1420,1420,を理解する,,
1421,1421,に義務づける、に恩恵を施す,,
1422,1422,を詰め込む、詰め込み勉強をする,,
1423,1423,群がる、集まる,,
1424,1424,(を)過小評価する(⇔overestimate 過大評価する)、(を)軽く見る、を少なく見積もる,,
1425,1425,を明確にする,,
1426,1426,を引き起こす,,
1427,1426,を投棄する、をどさっと落とす,,
1428,1427,をつかむ、を奪い取る、を没収する,,
1429,1428,急上昇する、空高く飛ぶ,,
1430,1429,光り[照り]輝く、赤く燃える、紅潮する,,
1431,1430,を(〜に)変装させる(as)、を偽る,,
1432,1431,を歪める、歪む,,
1433,1432,を徐々にむしばむ、を浸食する,,
1434,1433,を廃止する(≒do away with),,
1435,1434,を[から]取り去る、を裸にする,,
1436,1435,❲~ of で❳を処分する、を(…する)気にさせる(to do)、を配置する,,
1437,1437,を織る、(計画・物語など)を作り上げる,,
1438,1438,を洗練する、を精製する,,
1439,1439,を豊かにする、(物質)を濃縮化する,,
1440,1440,を調整する、を組織する、(服など)をコーディネートする,,
1441,1441,(新聞などの)見出し,,
1442,1442,【米】実務[医学]研修、研修期間,,
1443,1443,直売店、特売店、はけ口、【米】(電気の)コンセント(≒【英】socket),,
1444,1444,治療(法)、治療薬、解決法,,
1445,1445,錠剤、丸薬、❲the ~❳ピル、経口避妊薬,,
1446,1446,反応、宴会、受付、受信(状態),,
1447,1447,(商)取引、 (人と人との)交流,,
1448,1448,突然変異(体)、変化,,
1449,1449,❲集合的に❳乳製品、乳製品加工所[販売者],,
1450,1450,同情,,
1451,1451,姿勢、心構え,,
1452,1452,悪態、ののしりの言葉、呪い、❲通例 a 〜❳災い,,
1453,1453,葬式,,
1454,1454,国勢調査、交通調査,,
1455,1455,百科事典,,
1456,1456,(通例~s)穀物、シリアル(穀物加工食品),,
1457,1457,断片,,
1458,1458,(〜の)部分、斑点、継ぎ、貼り薬,,
1459,1459,【英】ごみ (≒【米】garbage)、つまらないもの,,
1460,1460,迷路(≒labyrinth)、複雑に込み入ったもの,,
1461,1461,見解、見通し、眺め,,
1462,1462,大発見、飛躍的進歩,,
1463,1463,勝利、勝利の喜び、偉業,,
1464,1464,同盟国、提携者、援助者、盟友,,
1465,1465,(試合などの)観客,,
1466,1466,領域、球体、天体,,
1467,1467,利益、味方,,
1468,1467,【米】郡、【英】州,,
1469,1469,(時間の)間隔、合間、隔たり、小休止,,
1470,1470,循環、流通、 (新聞・雑誌の)発行部数,,
1471,1471,刃、 (プロペラなどの)羽根、 (草などの)葉,,
1472,1472,窃盗(罪),,
1473,1473,真空、空虚,,
1474,1474,衝突、対立,,
1475,1475,買い得品、取引、契約,,
1476,1476,(ある場所の)目印、画期的な出来事,,
1477,1477,歳入(⇔expenditures 歳出)、 収益,,
1478,1478,(国家間の)条約、協定,,
1479,1479,最高の,,
1480,1480,徹底的な、まったくの,,
1481,1481,裸の,,
1482,1482,心からの、誠実な,,
1483,1483,飼い慣らされた、人に慣れた、退屈な,,
1484,1484,不十分な、不適当な,,
1485,1485,薄暗い、ぼんやりした,,
1486,1486,(痛み・感情などが)激しい、(知覚などが)鋭い、急性の(≒chronic),,
1487,1487,障害のある、障害者用の,,
1488,1488,大都市の、首都圏の,,
1489,1489,金銭的な、金融の,,
1490,1490,代わりの(≒alternative)、交互の,,
1491,1491,部分的な、不公平な(⇔impartial 公平な),,
1492,1492,神の、神にささげる,,
1493,1493,徹底的な、抜本的な、極端な,,
1494,1494,猛烈な、どう猛な,,
1495,1495,唯一の、単独の、独占的な,,
1496,1496,自然発生的な、自発的な,,
1497,1497,空間の,,
1498,1498,きちんとした、見事な,,
1499,1499,きちんとした、整頓された、相当の,,
1500,1500,(〜に)忠実な(to)、誠実な,,
1501,1501,に恩恵を与える、に感謝する,,
1502,1502,を取り戻す,,
1503,1503,順応する、一致する,,
1504,1504,登録する、入会する、を登録させる,,
1505,1505,に権利を与える、に題名を付ける,,
1506,1506,を止める、止まる,,
1507,1507,(感情・行動など)を引き起こす、を挑発する,,
1508,1508,を侵略する、を侵害する、(場所)に殺到する,,
1509,1509,押し入る、を押し込む、(を)搾る、(を)強く押す,,
1510,1510,はう、ゆっくり進む,,
1511,1511,を消化する、を理解する、を要約する,,
1512,1512,(声)を発する、 (考えなど)を述べる,,
1513,1513,控える,,
1514,1514,に住む、の住民である、に人を住まわせる,,
1515,1515,を収容する、を(〜に)適応させる(to),,
1516,1516,(を)操縦する、を(〜へ)向ける(to),,
1517,1517,溺死する、を水浸しにする,,
1518,1518,を浸す、(手など)を(〜に)突っ込む(into / in)、下がる,,
1519,1519,を浸す、をずぶぬれにする、浸る,,
1520,1520,をかき回す、を揺り動かす,,
1521,1521,を移植する、を移住させる,,
1522,1522,を安心させる,,
1523,1523,(を)再開する、を取り戻す,,
1524,1524,(と)推測する、投機する,,
1525,1525,を上回る,,
1526,1526,を任命する、(日時・場所など)を指定する,,
1527,1527,に興味を持たせる、陰謀を企てる,,
1528,1528,腐敗する(≒rot)、徐々に衰える,,
1529,1529,を汚染する、を堕落させる,,
1530,1530,膨張する、腫れる、を膨らませる,,
1531,1531,を削除する、消す,,
1532,1532,を許容する、我慢する(≒put up with),,
1533,1533,をうらやむ,,
1534,1534,(を)祈る,,
1535,1535,(を)告白する,,
1536,1536,(を)辞任する、を放棄する,,
1537,1537,(を)溶かす、(議会など)を解散する、(契約など)を解消する、溶ける,,
1538,1538,(閉じたもの)を開く、を明らかにする、開く、明らかになる,,
1539,1539,を目覚めさせる、(〜から)覚める(from),,
1540,1540,(を)思いつく、と想像する、(を)妊娠する,,
1541,1541,起業家、事業家,,
1542,1542,利害関係、❲通常~s❳賭け金、杭,,
1543,1543,余剰(⇔shortage 不足)、過剰、黒字,,
1544,1544,インフレ(ーション)、(物価の)高騰,,
1545,1545,搾取工場,,
1546,1546,衝突、対立、かち合うこと、ガチャンという音,,
1547,1547,社会学,,
1548,1548,イデオロギー、思想傾向,,
1549,1549,余白、差、利ざや,,
1550,1550,領域、領土,,
1551,1551,分野、領域、ドメイン(=domain name),,
1552,1552,アルゴリズム、問題解決の手順,,
1553,1553,大草原,,
1554,1554,❲the ~s❳最先端、❲the ~❳【米】辺境地、国境,,
1555,1555,銃弾,,
1556,1556,盾、防御物,,
1557,1557,絶望,,
1558,1558,放射能、放射線,,
1559,1559,偽薬、プラシーボ、気休め,,
1560,1560,託児所、苗床,,
1561,1561,配偶者,,
1562,1562,化粧、化粧品、構成、性質,,
1563,1563,ミイラ、【英】ママ、お母さん(=【米】mommy),,
1564,1564,(人、動物の)肉、果肉,,
1565,1565,手足,,
1566,1566,におい、気配,,
1567,1567,洗濯(物)、クリーニング店,,
1568,1568,潮(の干満)、動向,,
1569,1569,アンケート,,
1570,1570,ばかげた物[話、考え]、無意味な言葉,,
1571,1571,復讐,,
1572,1572,知性、❲the ~(s)❳知識人,,
1573,1573,親切なもてなし、歓待、受容性,,
1574,1574,司書、図書館員,,
1575,1575,(手書きの)原稿、写本,,
1576,1576,(考えなどに)取りつかれること、妄想、強迫観念,,
1577,1577,衛生(状態)、健康法,,
1578,1578,理論的枠組み、パラダイム、模範,,
1579,1579,合法的な、妥当な,,
1580,1580,本物の、信頼できる,,
1581,1581,経験的な、経験主義の,,
1582,1582,膨大な,,
1583,1583,ばかげた、不合理な,,
1584,1584,異様な(≒bizarre)、奇妙な,,
1585,1585,偶然の、過失による,,
1586,1586,不安な、落ち着かない、ぎこちない,,
1587,1587,嫉妬深い、用心深い,,
1588,1588,女らしい(⇔masculine),,
1589,1589,素早い,,
1590,1590,空洞の、空虚な、うわべだけの,,
1591,1591,大まかな、粗野な、未精製の,,
1592,1592,痛い、腹が立って,,
1593,1593,悲観的な(⇔optimistic),,
1594,1594,無駄な、うぬぼれた,,
1595,1595,(〜の)影響を受けやすい(to)、感染しやすい,,
1596,1596,食用の、食べられる,,
1597,1597,純然たる、真の、すごい、(布が)薄地の,,
1598,1598,明白な(⇔implicit)、率直な,,
1599,1599,(〜に)なりやすい(to)、(…する)傾向がある(to do),,
1600,1600,裕福な、豊富な,,
1601,1601,共同して働く、(〜に)協力する(with),,
1602,1602,を及ぼす、(力など)を行使する,,
1603,1603,(〜で)秀でている(in / at)、に勝る,,
1604,1604,栄える、成功する、繁殖する,,
1605,1605,殺到する、(感情が)こみ上げる、急騰する,,
1606,1606,(〜に)介入する(in) 、介在する,,
1607,1607,を挿入する,,
1608,1608,を追い抜く、に追いつく(≒catch up with)、(災難・強い感情などが)を襲う,,
1609,1609,をパチンと鳴らす、をポキッと折る、ポキッと折れる、パチンと音を立てる,,
1610,1610,を彫る、を切り開く、(肉)を切り分ける,,
1611,1611,❲受身形で❳(〜の)中毒になる(to)、(〜に)凝る,,
1612,1612,を非難する、 ❲受身形で❳(〜の刑を)宣告される(to),,
1613,1613,に有罪を宣告する,,
1614,1614,を指図する、を書き取らせる、を規定する,,
1615,1615,(薬など)を処方する、を規定する,,
1616,1616,を抑制する、を妨げる,,
1617,1617,はぐれる、(道に)迷う,,
1618,1618,(を)歩き回る、放浪する,,
1619,1619,を同封する、を取り囲む,,
1620,1620,を実行する、を処刑する,,
1621,1621,同時に起こる、一致する,,
1622,1622,遅れる、徐々に弱まる,,
1623,1623,しがみつく、くつつく,,
1624,1624,を消す,,
1625,1625,(穀物など)をひく,,
1626,1626,を編む、を結合する、編み物をする,,
1627,1627,(を)尋ねる,,
1628,1628,をうっかり表す、を裏切る,,
1629,1629,漏れる、を漏らす,,
1630,1630,を粉砕する、を強打する、粉々に壊れる、激突する,,
1631,1631,跳ねる、反射する、を弾ませる、(Eメールが)(宛先不明で)返送される,,
1632,1632,(都市などが)不規則に広がる、だらしなく手足を伸ばす,,
1633,1633,(〜と)会話をする(with),,
1634,1634,を暗唱する、を詳述する,,
1635,1635,を無視する、を軽視する,,
1636,1636,眉をひそめる,,
1637,1637,を呼び起こす,,
1638,1638,を誓う、を約束する、を与えることを約束する,,
1639,1639,(〜を)熱望する(to),,
1640,1640,(を)熟考する、を予想する,,
1641,1641,優美、優雅、分別、(神の)恩寵,,
1642,1642,啓蒙、啓発,,
1643,1643,商業、貿易,,
1644,1644,下書き、為替手形、隙間風,,
1645,1645,バレる(液量の単位)、たる,,
1646,1646,【英】木材(≒【米】lumber)、樹木,,
1647,1647,衣服,,
1648,1648,糸、(議論などの)筋道,,
1649,1649,❲しばしばthe C-❳内閣、戸棚,,
1650,1650,(官庁の)局、事務局、案内所,,
1651,1651,(個人の)自立、自治(権)、自治体,,
1652,1652,損害(の程度)、死傷者数、通行料,,
1653,1653,話し合い、会話、講演、論説,,
1654,1654,迷信,,
1655,1655,ちらりと見えること,,
1656,1656,計算、算数,,
1657,1657,用語小辞典、用語集,,
1658,1658,❲しばしば~s❳記録文書、公文書、公文書保管所、(コンピューターの)アーカイブ,,
1659,1659,遺産,,
1660,1660,人類学,,
1661,1661,激怒、猛威,,
1662,1662,悲しみ,,
1663,1663,精神科医,,
1664,1664,行政区、病棟,,
1665,1665,露店、エンスト、失速,,
1666,1666,炎、情熱,,
1667,1667,水分、湿気,,
1668,1668,皮肉,,
1669,1669,戦士,,
1670,1670,天文学,,
1671,1671,(無人)宇宙探査機、(〜の)精査(into)、探り針,,
1672,1672,高度、標高,,
1673,1673,腫瘍、腫れ物,,
1674,1674,欠陥、不足,,
1675,1675,公衆衛生(学)、下水[衛生]設備,,
1676,1676,長寿、寿命、長年勤続,,
1677,1677,(活動・能力などの)範囲、余地,,
1678,1678,感情、感想、感傷,,
1679,1679,もっともらしい,,
1680,1680,精力的な、激しい、活力のある,,
1681,1681,男らしい(⇔feminine),,
1682,1682,厳しい、硬直した,,
1683,1683,不都合な、逆の,,
1684,1684,一貫した、筋の通った、結束した,,
1685,1685,文字どおりの、逐語的な、散文的な,,
1686,1686,恣意的な、独断的な,,
1687,1687,匿名の,,
1688,1688,骨董の、アンティークの、古風な,,
1689,1689,永遠の、不変の,,
1690,1690,中級の、中間の,,
1691,1691,(〜より)下位の(to)、副次的な,,
1692,1692,陰気な、薄暗い、悲観的な,,
1693,1693,熱の、熱による、保温用の,,
1694,1694,かすかな、めまいがする、弱々しい,,
1695,1695,お人好しの、愚直な、純粋な,,
1696,1696,(…する)傾向がある(to do)、適切な、利発な,,
1697,1697,横柄な、傲慢な,,
1698,1698,外交的な、社交的な,,
1699,1699,目立つ,,
1700,1700,損なわれていない、手つかずの,,
1701,1701,を具現する、を包含する,,
1702,1702,を照らす、を解明する,,
1703,1703,を慰める,,
1704,1704,の正しさを証明[確認]する,,
1705,1705,を公表する、暴く,,
1706,1706,を積む、積み重ねる、❲~upで❳(車が)渋滞する,,
1707,1707,回転する、循環する、を回転させる,,
1708,1708,に(…することを)強いる(to do)、を抑える,,
1709,1709,を妨げる,,
1710,1710,に耐える,,
1711,1711,(を)ツイートする、つぶやく,,
1712,1712,くしゃみをする,,
1713,1713,(火山が)噴火する、勃発する,,
1714,1714,をぼかす、を曇らせる、をあいまいにする,,
1715,1715,(一部)重なる、(と)重複[共通]する,,
1716,1716,❲通例受け身形で❳埋め込まれる、はめ込まれる,,
1717,1717,に取って代わる(≒replace)、を移動させる,,
1718,1718,を(ある状態に)する、(援助など)を与える,,
1719,1719,(〜に)(を)突っ込む、没頭する、陥る,,
1720,1720,を放棄する、を引き渡す、(〜に)屈する(to)、,,
1721,1721,❲plug inで❳のプラグを電源に差し込む、を(〜で)ふさぐ(with),,
1722,1722,(を)吸う、(を)しゃぶる,,
1723,1723,をばかにする(≒make fun of)、のまねをしてからかう,,
1724,1724,(を)からかう、をいじめる,,
1725,1725,をなだめる、を和らげる,,
1726,1726,を汚す、に着色する,,
1727,1727,を避ける,,
1728,1728,よろけながら歩く、(〜に)つまずく(on / over),,
1729,1729,を紅潮させる、を水で流す、紅潮する,,
1730,1730,を損なう,,
1731,1731,と思う、と推定する、を前提とする,,
1732,1732,と主張する、競う,,
1733,1733,うなる、ほえる、大笑いする,,
1734,1734,(記憶・考えなどが)つきまとう、(幽霊などが)に出る、によく行く,,
1735,1735,(注意など)をそらす、を迂回させる、(資金など)を転用する,,
1736,1736,を待つ(≒wait for),,
1737,1737,を(行って)持って[連れて]来る,,
1738,1738,を統合[統一]する、統一される,,
1739,1739,を点検する、を視察する,,
1740,1740,を伴う、引き起こす、(…すること)を含む(doing),,
1741,1741,作戦、方策、戦術、戦法,,
1742,1742,偉業、功績、妙技,,
1743,1743,名声、 ❲形容詞的に❳名声のある,,
1744,1744,類推、類似,,
1745,1745,良心、分別,,
1746,1746,織物、繊維(産業),,
1747,1747,赤字、不足、欠陥,,
1748,1748,疫病、(害虫などの)異常発生,,
1749,1749,危険(要素)、偶然,,
1750,1750,(新陳)代謝、代謝作用,,
1751,1751,麻痺、❲比喩的に❳麻痺(状態),,
1752,1752,(電気などの)供給網、格子(模様)、碁盤目,,
1753,1753,馬車、車両(=【米】car)、立ち居振舞い、【英】輸送,,
1754,1754,不和、摩擦,,
1755,1755,反逆者,,
1756,1756,政権、政体、体制,,
1757,1757,独占(権),,
1758,1758,必需食品、主要産物,,
1759,1759,商品,,
1760,1760,物売り、行商人、自動販売機,,
1761,1761,監督者、指導教員,,
1762,1762,前任者(⇔successor 後継者)、前のもの,,
1763,1763,❲集合的に❳職員、社員,,
1764,1764,船舶、容器、❲体液が通る❳脈管,,
1765,1765,肝臓,,
1766,1766,(時間の)継続、持続(時間),,
1767,1767,証明書、免許状,,
1768,1768,幾何学,,
1769,1769,(左右)対称(⇔asymmetry 非対称)、調和,,
1770,1770,伝記,,
1771,1771,傑作,,
1772,1772,押韻詩、韻、❲通例~s❳詩歌,,
1773,1773,保険料、プレミア、景品,,
1774,1774,崩壊、(神経)衰弱、故障、内訳,,
1775,1775,礼儀正しさ、好意、優遇,,
1776,1776,(条約)議定書、外交儀礼、プロトコル,,
1777,1777,標本、実例,,
1778,1778,論文、命題、テーゼ,,
1779,1779,適格の、資格のある、(結婚相手として)望ましい,,
1780,1780,固有の、本質的な(⇔extrinsic 非本質的な),,
1781,1781,勤勉な、入念な,,
1782,1782,職業の、職業訓練の(ための),,
1783,1783,破産宣告を受けた、破綻している,,
1784,1784,厳しい、いかめしい,,
1785,1785,頑固な、強情な(≒obstinate)、手に負えない,,
1786,1786,母の、母親らしい(⇔paternal 父の)、妊婦の,,
1787,1787,肥沃な(⇔barren 不毛の)、多産の,,
1788,1788,熟した、成熟した,,
1789,1789,硬直した、凝った、堅い,,
1790,1790,廃れた、使われなくなった、古くなった,,
1791,1791,空いている,,
1792,1792,音響の、聴覚の、(楽器が)アコースティックの,,
1793,1793,予備の、準備の,,
1794,1794,おおよその,,
1795,1795,暗黙の(⇔explicit)、内在する,,
1796,1796,時間を守る,,
1797,1797,複雑な(≒complex),,
1798,1798,十分すぎるほどの、広い,,
1799,1799,隅々に広がった、浸透する、充満する,,
1800,1800,至る所にある,,
1801,1801,を推測する、演繹する,,
1802,1802,を模擬実験する、を装う、をまねる,,
1803,1803,(を)合併する、を融合させる、溶け込む,,
1804,1804,(に)浸透する、(に)進出する、(を)貫く、(を)見抜く,,
1805,1805,(の)料理をまかなう、(要望などに)応える,,
1806,1806,に暴行する、を攻撃する,,
1807,1807,を拷問にかける、を苦しめる,,
1808,1808,出血する,,
1809,1809,を建てる、を直立させる,,
1810,1810,を大切にする、を心に抱く,,
1811,1811,(感情など)を引き起こす、を目覚めさせる,,
1812,1812,❲通例受身形で❳運命にある,,
1813,1813,(を)悼む(≒grieve)、 (を)嘆く,,
1814,1814,をひどく恐れる,,
1815,1815,に栄養を与える、をはぐくむ,,
1816,1816,(人)に注射する、を注入する、を導入する,,
1817,1817,(〜を)ののしる(at)、(を)誓う(≒vow),,
1818,1818,(〜に)の値を点ける(for / on)、(挨拶)を述べる,,
1819,1819,を堕落させる、を買収する、堕落する,,
1820,1820,の心を奪う、を夢中にさせる,,
1821,1821,(を)拾い読みする、(を)閲覧する、(商品など)を見て歩く,,
1822,1822,を編集する、(資料など)をまとめる,,
1823,1823,を割り当てる、分配する,,
1824,1824,を相殺する、埋め合わせる、をオフセット印刷にする,,
1825,1825,を制止する、を規制する,,
1826,1826,従う、応じる,,
1827,1827,期限が切れる,,
1828,1828,(〜に)乗り出す(on)、乗船[搭乗]する,,
1829,1829,パタパタ動く、羽ばたく(≒flutter)、をパタパタ動かす,,
1830,1830,に(〜を)備え付ける(with),,
1831,1831,を偽造する、(関係など)を築く、を鍛造する,,
1832,1832,を押しつける、を突き刺す、押し進む,,
1833,1833,を派遣する、を発送する、を処理する,,
1834,1834,に憤慨する,,
1835,1835,を(〜と)一致させる(with)、を和解させる,,
1836,1836,を主張する,,
1837,1837,を抑圧[迫害]する、を悩ませる,,
1838,1838,を追放する、を吐き出す,,
1839,1839,(を)上がる(⇔descend),,
1840,1840,始まる、を開始する、…し始める(to do / doing),,
1841,1841,❲the ~❳出現、 到来,,
1842,1842,治世、統治,,
1843,1843,外交(的手腕),,
1844,1844,大使館、大使一行,,
1845,1845,亡命(者)、(国外)追放,,
1846,1846,避難(所)、保護,,
1847,1847,窮状(=predicament)、(悪い)状態,,
1848,1848,ひとりでいること、孤独,,
1849,1849,誤った考え、誤信、錯誤,,
1850,1850,緯度、(行動・思想などの)許容範囲,,
1851,1851,(日食・月食などの)食、 (名声などの)失墜,,
1852,1852,流域、盆地、海盆、洗面器[台],,
1853,1853,浸食、衰退,,
1854,1854,考古学,,
1855,1855,(人の)使い、使い走り、用件,,
1856,1856,慈悲、❲通例 a ~❳幸運,,
1857,1857,修辞(法)、美辞麗句,,
1858,1858,韻文(⇔prose 散文)、詩,,
1859,1859,混雑,,
1860,1860,下水,,
1861,1861,(〜の)補完物、補足(to)、(文法の)補語,,
1862,1862,補助金、報奨金,,
1863,1863,住宅ローン、抵当(権),,
1864,1864,【米】弁護士、代理人,,
1865,1865,衣装一式、装備[道具]一式、組織,,
1866,1866,❲the ~❳ (〜の)大半(of)、大きさ、大量,,
1867,1867,再会(の集い)、再結合,,
1868,1868,合成・総合(⇔analysis),,
1869,1869,鋳型、鋳物、性格、かび,,
1870,1870,(のどの)渇き、(〜に対する)渇望(for),,
1871,1871,強欲,,
1872,1872,賄賂,,
1873,1873,軽蔑、恥辱,,
1874,1874,感触、手触り、本質、質感,,
1875,1875,孤児,,
1876,1876,嫌がらせ、ハラスメント,,
1877,1877,干し草,,
1878,1878,教義、【米】(政策上の)主義,,
1879,1879,全体論の、(医療が)ホリスティックの,,
1880,1880,しがちな、(〜を)受けやすい(to)、責任がある,,
1881,1881,まじめな、熱心な,,
1882,1882,(簡単に)理解できる,,
1883,1883,突然の(≒sudden),,
1884,1884,無謀な、 (〜を)顧みない(of),,
1885,1885,激怒した、猛烈な,,
1886,1886,雄弁な、説得力のある,,
1887,1887,青少年の,,
1888,1888,悪名高い(≒infamous),,
1889,1889,臆病な、内気な,,
1890,1890,湿気のある(≒muggy 蒸し暑い),,
1891,1891,感染(性)の、病気を伝染する,,
1892,1892,冷笑的な、皮肉な,,
1893,1893,ばかげた、口のきけない、無言の,,
1894,1894,単調な,,
1895,1895,永続的な、ひっきりなしの,,
1896,1896,目まいがする、当惑した,,
1897,1897,疲れ果てた、 (〜に)うんざりした(of),,
1898,1898,麻痺した、無感覚な、呆然とした,,
1899,1899,致命的な(≒fatal)、死すべき(運命の)(⇔immortal 不死の),,
1900,1900,熱心な、熱狂的な,,
