id,book_id,word_id,index_no,english,japanese,created_at,updated_at
3642,3,218,1742,,を観察する、に気づく、を遵守する,,
3643,3,3880,1743,,ハワイ人、(形)ハワイ(人[語]の),,
3644,3,3881,1744,,〔昆虫〕蚊,,
3645,3,3882,1745,,ロウソク,,
3646,3,336,1746,,(と)不平[苦情]を言う、訴える,,
3647,3,3883,1747,,〜について議論する,,
3648,3,3884,1748,,恥ずかしい,,
3649,3,3885,1749,,平らな,,
3650,3,3886,1750,,〜を含めて,,
3651,3,3887,1751,,上着、ジャケット,,
3652,3,3888,1752,,試合、〔一本の〕マッチ、(動)（〜と）調和する,,
3653,3,3889,1753,,ボタン,,
3654,3,3890,1754,,〔容量の単位〕リットル,,
3655,3,3891,1755,,まじめに、深刻に,,
3656,3,3892,1756,,〔目上の男性への呼びかけで〕あなたさま,,
3657,3,191,1757,,〜の価値がある、(…する)に値する(doing)、(名)価値,,
3658,3,3893,1758,,写し、コピー、〔同じ本などの〕１冊、(動)〜を写す、複写する,,
3659,3,230,1759,,を展示[陳列]する、を示す、を発揮する、(名)展示品,,
3660,3,3894,1760,,ギリシャ人[語]、(形)ギリシャ(人[語])の,,
3661,3,3895,1761,,天国,,
3662,3,3896,1762,,メダル,,
3663,3,1923,1763,,(に)ぴったり合う、適合する、を(…に)はめ込む(in / into)を(…に)合わせる(to),,
3664,3,450,1764,,器具、楽器(=musical instrument),,
3665,3,3897,1765,,朝鮮[韓国]人[語]、(形)朝鮮[韓国]人[語]の    ,,
3666,3,3898,1766,,シャワー、にわか雨,,
3667,3,3899,1767,,〔舗装された〕歩道,,
3668,3,120,1768,,〜を供給する,,
3669,3,3900,1769,,(大)掃除,,
3670,3,331,1770,,〔機械〕を操作する、〜を手術する、機能する,,
3671,3,3901,1771,,虹,,
3672,3,3902,1772,,〔道路の〕車線,,
3673,3,3903,1773,,絹、絹糸,,
3674,3,3904,1774,,望遠鏡,,
3675,3,2530,1775,,救急車,,
3676,3,3905,1776,,あくび、(動)あくびをする,,
3677,3,3906,1777,,やあ、ちょっと,,
3678,3,3907,1778,,それ自身(を[に]),,
3679,3,143,1779,,産業、工業、勤勉(≒diligence),,
3680,3,114,1780,,進歩する、〜を進歩させる、を進める、進む、(名)進歩,,
3681,3,308,1781,,〜を分ける、分かれる,,
3682,3,3908,1782,,(イヌなどが〕ほえる、(名)(イヌなどの〕ほえ声,,
3683,3,123,1783,,〜のほうを好む,,
3684,3,3909,1784,,趣味,,
3685,3,2415,1785,,筋肉、威力,,
3686,3,3910,1786,,〔複数形で〕麺類,,
3687,3,3911,1787,,速い、素早い,,
3688,3,3912,1788,,浴室、《米》トイレ,,
3689,3,223,1789,,減少する(⇔increase)、〜を減らす,,
3690,3,2341,1790,,困難、苦労,,
3691,3,3913,1791,,〔重量の単位〕グラム,,
3692,3,106,1792,,〜と分かる、〜を認める、を識別できる,,
3693,3,3914,1793,,コウモリ、〔野球などの〕バット,,
3694,3,3915,1794,,吹奏楽団,,
3695,3,3916,1795,,効果的な,,
3696,3,3917,1796,,大部分は、たいてい,,
3697,3,3918,1797,,管弦楽団,,
3698,3,347,1798,,個性、性格,,
3699,3,3919,1799,,太平洋の,,
3700,3,3920,1800,,生徒,,
3701,2,2211,1,,(…ということ)を信じる、(…だ)と思う(that節),,
3702,2,7,2,,〜をよく考える、を見なす、について考える,,
3703,2,1962,3,,を予期する、と思う,,
3704,2,11,4,,を決める、に決着をつける,,
3705,2,8,5,,を許す、を与える、(〜を)考慮に入れる(for),,
3706,2,2212,6,,(を)覚えている、(を)思い出す、(…すること)を覚えておく(to do),,
3707,2,2213,7,,(〜について)心配する(about),,
3708,2,17,8,,(受け身形で)心配している、(受け身形で)(〜に)関係する(with)、に関連する,,
3709,2,9,9,,を提案する、を暗示する,,
3710,2,2214,10,,（を）(〜に)説明する(to),,
3711,2,18,11,,について述べる、を説明する,,
3712,2,3,12,,を向上させる、よくなる,,
3713,2,10,13,,を生産する、を取り出す,,
3714,2,1,14,,を創り出す、を引き起こす,,
3715,2,1903,15,,を供給する(≒supply),,
3716,2,2,16,,増加する(⇔decrease)、を増やす,,
3717,2,2215,17,,成長する,,
3718,2,2216,18,,を開発する、を発展させる,,
3719,2,2217,19,,上がる、昇る,,
3720,2,2218,20,,を上げる、(子供)を育てる(≒bring up),,
3721,2,2219,21,,(の)次に続く、に従う,,
3722,2,13,22,,を要求する、を必要とする,,
3723,2,2220,23,,を満たす(⇔empty),,
3724,2,2221,24,,を支持する、を支援する,,
3725,2,14,25,,を共有する、を分担する,,
3726,2,2222,26,,に直面する、(危険などが)の身に迫る,,
3727,2,2223,27,,に触る、を感動させる,,
3728,2,15,28,,を保存する、を蓄える,,
3729,2,2224,29,,（［代金］を）払う,,
3730,2,26,30,,(deal withで)を処理する、(deal inで)を商う、を分配する,,
3731,2,2225,31,,を救う、(時間・金銭など)を節約する,,
3732,2,2226,32,,(事が)起こる、たまたま(…)する(to do),,
3733,2,108,33,,起こる、心に浮かぶ、現れる,,
3734,2,2227,34,,働く、機能する(≒function),,
3735,2,2228,35,,を(〜に)変える(to / into),,
3736,2,2229,36,,を経営する,,
3737,2,2230,37,,の向きを変える、を回す,,
3738,2,2231,38,,"を(〜に)返す(to)、(〜から、〜へ)戻る(from, to)",,
3739,2,2232,39,,立つ、を我慢する(≒bear),,
3740,2,2233,40,,横たわる,,
3741,2,2234,41,,脳,,
3742,2,2235,42,,心、精神(⇔body),,
3743,2,2236,43,,言語,,
3744,2,57,44,,考え、思考,,
3745,2,58,45,,知識、知っていること、認識,,
3746,2,52,46,,技能、熟練,,
3747,2,77,47,,科学技術、応用技術,,
3748,2,78,48,,文化、教養、工作、養殖、培養,,
3749,2,2237,49,,経験,,
3750,2,2238,50,,結果,,
3751,2,47,51,,理由、(…する)根拠(to do)、理性、分別,,
3752,2,46,52,,原因(⇔effect)、理由、大義,,
3753,2,48,53,,影響、効果、結果,,
3754,2,53,54,,事柄、問題、(~s)事態、(the ~)困難、物質,,
3755,2,2239,55,,感覚、意味,,
3756,2,2240,56,,道、(…する)方法(to do /  of doing),,
3757,2,71,57,,(専門)用語、(~s)条件、(~s)間柄、学期,,
3758,2,50,58,,状況、(人の置かれた)立場,,
3759,2,2241,59,,❲~s❳状況、状態,,
3760,2,2242,60,,(所定の)位置、場所、立場,,
3761,2,51,61,,環境(≒surroundings),,
3762,2,2243,62,,自然,,
3763,2,45,63,,(〜についての)研究、調査(into / on / in),,
3764,2,2244,64,,(…するという)規則(to do /  that節),,
3765,2,44,65,,興味 、利子、利害,,
3766,2,55,66,,価値、価格、評価、 (~s)価値観,,
3767,2,54,67,,(〜についての)見解(on / about)、(〜に対する)(特定の)見方(of)、眺め,,
3768,2,2245,68,,音,,
3769,2,2246,69,,形、(記入)用紙,,
3770,2,2247,70,,場合、事例、実情、事件,,
3771,2,70,71,,役割、(俳優などの)役,,
3772,2,2248,72,,年齢、年,,
3773,2,2249,73,,世話、介護、注意、心配,,
3774,2,2250,74,,危険(性),,
3775,2,2251,75,,人間の,,
3776,2,2252,76,,自由な,,
3777,2,2253,77,,"(〜を、…ということを)確信して(of, that節)",,
3778,2,85,78,,確信して、確かな、ある、一定の,,
3779,2,2254,79,,主な,,
3780,2,88,80,,主要な、大きい(ほうの)、長調の,,
3781,2,587,81,,重要でない、小さい(⇔major),,
3782,2,2255,82,,はっきりした,,
3783,2,80,83,,ありそうな(⇔unlikely),,
3784,2,81,84,,可能な、可能性のある,,
3785,2,86,85,,似ている、酷似した、同様の,,
3786,2,2256,86,,(〜に)(ごく)近い(to),,
3787,2,84,87,,共通の、一般の、普通の,,
3788,2,1916,88,,全般的な、一般的な(⇔specific),,
3789,2,289,89,,一般の、普通の、並の,,
3790,2,184,90,,特定の明確な、具体的な、(…に)特有の(to),,
3791,2,90,91,,特定の、特別の、 (〜について)やかましい(about),,
3792,2,82,92,,個々の、個人の,,
3793,2,2257,93,,(〜に)特有の(to),,
3794,2,293,94,,まれな、珍しい、希少な,,
3795,2,1933,95,,したがって、それゆえに,,
3796,2,1934,96,,したがって(≒therefore)、このように、次のように,,
3797,2,2258,97,,"そのうえ、さらに(≒besides, furthermore)",,
3798,2,1944,98,,"さらに(≒moreover, besides)",,
3799,2,2259,99,,"そのうえ(≒moreover, furthermore)",,
3800,2,1000,100,,それにもかかわらず、それでもなお(≒nevertheless),,
3801,2,101,101,,に気付く,,
3802,2,2260,102,,(に)注意する、注目する,,
3803,2,2261,103,,を発見する,,
3804,2,29,104,,に気付く、を実現する,,
3805,2,106,105,,〜と分かる、〜を認める、を識別できる,,
3806,2,30,106,,を奨励する、を励ます(⇔discourage),,
3807,2,2262,107,,(人)に無理矢理(…)させる(to do),,
3808,2,2263,108,,を(〜に)注文する(from)、を(人)に命令する,,
3809,2,25,109,,に影響を及ぼす(≒influence)、を感動させる,,
3810,2,12,110,,を提供する、申し出る,,
3811,2,38,111,,を要求する,,
3812,2,109,112,,"と主張する(≒claim, maintain)、議論する",,
3813,2,110,113,,を主張する、を(自分のものとして)要求する,,
3814,2,37,114,,反対する、(…)と言って反対する(that節),,
3815,2,35,115,,に異議を唱える、(人)に挑む,,
3816,2,19,116,,を関与させる、を伴う,,
3817,2,6,117,,を含む(⇔exclude),,
3818,2,130,118,,を含む、の収容能力がある、(感情など)を抑える,,
3819,2,28,119,,を関連付ける、(〜に)関連する(to),,
3820,2,135,120,,をつなぐ、を関連付ける,,
3821,2,102,121,,言及する、関連する、参照する,,
3822,2,131,122,,と連絡を取る、接触する,,
3823,2,31,123,,を比較する、を(〜に)例える(to),,
3824,2,32,124,,を測る、を(比較して)評価する,,
3825,2,34,125,,に印を付ける、を(記号で)示す、に汚れを付ける,,
3826,2,103,126,,に近づく、に取り組む,,
3827,2,2264,127,,に着く,,
3828,2,118,128,,を達成する、を成し遂げる,,
3829,2,2265,129,,を(〜から)受け取る(from),,
3830,2,40,130,,を完成させる、仕上げる,,
3831,2,2266,131,,を(〜に)導く(to),,
3832,2,2267,132,,（［競技など］に）勝つ(⇔lose),,
3833,2,2268,133,,を失う,,
3834,2,2269,134,,(…)できない(to do)、失敗する,,
3835,2,2270,135,,に乗り遅れる,,
3836,2,2271,136,,に欠けている、が不足している,,
3837,2,20,137,,を減らす、を(〜に)変える(to),,
3838,2,27,138,,を避ける,,
3839,2,23,139,,を制限[規制]する,,
3840,2,137,140,,を妨げる、を防ぐ,,
3841,2,2272,141,,を着ている,,
3842,2,24,142,,に耐える(≒endure)、を負う、を産む、を(心に)抱く,,
3843,2,2273,143,,を(〜に)集中させる(on),,
3844,2,1910,144,,著者、張本人,,
3845,2,2274,145,,教授,,
3846,2,2275,146,,文、(宣告された)刑,,
3847,2,2276,147,,(文章の)一節、通路,,
3848,2,2277,148,,伝言、メッセージ,,
3849,2,72,149,,声明、主張、明細書,,
3850,2,254,150,,話題、トピック、主題,,
3851,2,65,151,,記事、条項、品物,,
3852,2,63,152,,問題(点)、発行(物)、発表,,
3853,2,62,153,,学説、理論、原理、推測,,
3854,2,74,154,,証拠,,
3855,2,64,155,,(〜を対象とする)実験(on),,
3856,2,67,156,,話題、科目、主題、被験者,,
3857,2,2278,157,,❲しばしばthe G〜❳政府,,
3858,2,146,158,,政策、方針、(個人の)主義,,
3859,2,2279,159,,教育,,
3860,2,43,160,,会社、(集合的に)仲間、(仲間と)一緒にいること、一座,,
3861,2,246,161,,(職場の)同僚,,
3862,2,143,162,,産業、工業、勤勉(≒diligence),,
3863,2,148,163,,貿易、商売、取引,,
3864,2,145,164,,経済(状態)、経済圏、節約,,
3865,2,2280,165,,客,,
3866,2,61,166,,利益、恩恵、給付金,,
3867,2,150,167,,数字、姿、人物、図表,,
3868,2,2281,168,,割合,,
3869,2,2282,169,,(…する)見こみ(of doing)、機会,,
3870,2,141,170,,機会(≒chance),,
3871,2,68,171,,計画、事業、研究計画,,
3872,2,60,172,,実践、実行、(社会の)慣習、練習,,
3873,2,2283,173,,努力,,
3874,2,69,174,,質(⇔quantity)、特質,,
3875,2,471,175,,量(⇔quality)、分量,,
3876,2,2284,176,,金額、量,,
3877,2,1915,177,,科学的な、 (自然)科学の,,
3878,2,95,178,,政治(上)の,,
3879,2,1914,179,,社会的な、社交の,,
3880,2,187,180,,公用の、公式の、役所の,,
3881,2,188,181,,財政(上)の、財界の,,
3882,2,2285,182,,"高価な(⇔inexpensive, cheap)",,
3883,2,92,183,,様々な、いくつかの,,
3884,2,2286,184,,普通の(⇔abnormal)、標準の,,
3885,2,286,185,,精通している、よく知られている,,
3886,2,79,186,,(〜に)適切な(for / to),,
3887,2,199,187,,必要な(≒essential),,
3888,2,99,188,,正しい、適切な,,
3889,2,93,189,,手に入る、利用できる、手が空いている,,
3890,2,398,190,,典型的な、(〜に)特有の(of),,
3891,2,179,191,,肯定的な、積極的な、確信して、(検査結果が)陽性の,,
3892,2,180,192,,否定的な、積極的な、(検査結果が)陰性の,,
3893,2,990,193,,受動的な、消極的な,,
3894,2,91,194,,身体の(⇔mental)、物質的な、物理学の,,
3895,2,183,195,,精神の、知能の、頭の中で行う,,
3896,2,1919,196,,(〜よりも)むしろ(than)、かなり、それどころか,,
3897,2,1920,197,,その代わりに、そうではなくて,,
3898,2,1935,198,,さもなければ(≒or else)、その他の点では、違った風に,,
3899,2,2287,199,,どうにかして、どういうわけか,,
3900,2,500,200,,いくぶん、多少,,
3901,2,104,201,,かなと思う、(に)驚く(at),,
3902,2,121,202,,と思う、と仮定する,,
3903,2,105,203,,(を)想像する、(を)推測する ,,
3904,2,132,204,,を見なす、を見る、を評価する,,
3905,2,2288,205,,(…であればいいのに)と思う(that節),,
3906,2,124,206,,を決定する、を正確に知る,,
3907,2,111,207,,を表す、述べる,,
3908,2,202,208,,を表す、を代表する、に相当する,,
3909,2,201,209,,を特定する、を(…と)同一視する(with),,
3910,2,128,210,,に言及する、と言う,,
3911,2,107,211,,を解く、解明する、(困難など)を解決す,,
3912,2,126,212,,を証明する、判明する、わかる,,
3913,2,129,213,,(〜と)情報交換する(with)、を伝達する,,
3914,2,133,214,,を尊敬する、を尊重する,,
3915,2,123,215,,〜のほうを好む,,
3916,2,21,216,,を設計する、を計画する,,
3917,2,119,217,,を確立する、を設立する,,
3918,2,39,218,,を設立する、(理論など)を(〜に基づいて)築く(on),,
3919,2,140,219,,を出版する、を公表する,,
3920,2,2289,220,,(の)役に立つ、に食事を出す,,
3921,2,120,221,,〜を供給する,,
3922,2,127,222,,を適用[応用]する、申し込む、(…に)適用される(to / in),,
3923,2,125,223,,を扱う、を治療する,,
3924,2,134,224,,捜す、を捜索する、を詳しく調べる,,
3925,2,116,225,,を準備する、を調理する、(〜のために)準備をする(for),,
3926,2,1901,226,,を(〜から)保護する(from / against),,
3927,2,2290,227,,を選び取る、を摘む,,
3928,2,1923,228,,(に)ぴったり合う、適合する、を(…に)はめ込む(in / into)を(…に)合わせる(to),,
3929,2,117,229,,を獲得する、(を)増す,,
3930,2,2291,230,,〜に入る,,
3931,2,115,231,,を広める、広がる,,
3932,2,114,232,,進歩する、〜を進歩させる、を進める、進む、(名)進歩,,
3933,2,16,233,,傾向がある、を世話する,,
3934,2,36,234,,頼る、〜次第である,,
3935,2,33,235,,存在する、生存する,,
3936,2,136,236,,減少する、衰退する、を断る,,
3937,2,223,237,,減少する(⇔increase)、〜を減らす,,
3938,2,113,238,,を浪費する、無駄にする,,
3939,2,2292,239,,(物・体の一部)に損害を与える,,
3940,2,138,240,,苦しむ、患う、(苦痛など)を経験する,,
3941,2,2293,241,,行動する,,
3942,2,122,242,,(を)行う、(を)演じる、(を)演奏する,,
3943,2,56,243,,(生物の)種、種類,,
3944,2,2294,244,,多様(性)、種類,,
3945,2,1928,245,,程度(≒extent)、［湿度・角度などの］度、学位、等級,,
3946,2,156,246,,範囲、射程距離、(同類の)組,,
3947,2,2295,247,,水準、基準,,
3948,2,144,248,,(情報伝達の)媒体、手段,,
3949,2,158,249,,利点、優勢、有利,,
3950,2,142,250,,(課された)仕事、作業、課題、タスク,,
3951,2,2296,251,,❲the〜❳残り、休憩,,
3952,2,2297,252,,目的,,
3953,2,167,253,,特徴、❲通例~s❳顔つき、特集記事[番組],,
3954,2,2298,254,,要因、要素,,
3955,2,2299,255,,形、体調,,
3956,2,152,256,,印象、イメージ、画像、像,,
3957,2,166,257,,❲~s❳詳細(な情報)、細部,,
3958,2,157,258,,性格、個性、特徴、登場人物、文字,,
3959,2,168,259,,機能、関数,,
3960,2,175,260,,構造、体系、構造物,,
3961,2,2300,261,,地上、地面,,
3962,2,49,262,,影響(カ),,
3963,2,2301,263,,"病気(≒illness, sickness)",,
3964,2,247,264,,苦痛、痛み、苦悩、❲~s❳骨折り,,
3965,2,165,265,,薬、医学,,
3966,2,2302,266,,死,,
3967,2,2303,267,,恐れ、恐怖(心),,
3968,2,59,268,,記憶(カ) 、 (…の)思い出(of),,
3969,2,153,269,,感情、情動、感動,,
3970,2,2304,270,,(政治的な)運動、動作,,
3971,2,164,271,,地域、領域、部位,,
3972,2,2305,272,,(長期的な)気候,,
3973,2,1925,273,,温度、体温、熱(≒fever),,
3974,2,76,274,,(共同)社会、〜界、地域社会、地域住民,,
3975,2,2306,275,,人口,,
3976,2,2307,276,,世代,,
3977,2,2308,277,,(〜に)出席している(at / in)(⇔absent)、現在の、(〜に)存在している(in),,
3978,2,87,278,,最近の,,
3979,2,182,279,,現在の、現代の、通用している,,
3980,2,98,280,,古代の、昔からの,,
3981,2,291,281,,以前の、前の,,
3982,2,2309,282,,真剣な、まじめな,,
3983,2,2310,283,,注意深い(⇔careless),,
3984,2,2311,284,,責任がある,,
3985,2,193,285,,積極的な、活動的な、効力のある,,
3986,2,2312,286,,"(〜を、…ではないかと)恐れて(of, that節)",,
3987,2,190,287,,気付いて、知って,,
3988,2,89,288,,忍耐強い、勤勉な,,
3989,2,2313,289,,全体の,,
3990,2,2314,290,,低い(⇔high),,
3991,2,2315,291,,巨大な,,
3992,2,97,292,,空白の、無表情な、がらんとした,,
3993,2,2316,293,,中心的な,,
3994,2,2317,294,,安全な,,
3995,2,2318,295,,野生の,,
3996,2,200,296,,結局(は),,
3997,2,2319,297,,残念なことに,,
3998,2,2320,298,,見たところ、見た目には,,
3999,2,2321,299,,後で,,
4000,2,2322,300,,完全に(≒completely)、全部で,,
4001,2,236,301,,を当然のことと思う、と仮定する、(権力など)を手に入れる、(責任など)を引き受ける,,
4002,2,2323,302,,（〜を）推測する,,
4003,2,211,303,,を結びつけて考える、(〜と)交際する(with),,
4004,2,239,304,,を強く望む,,
4005,2,203,305,,を指し示す、を述べる,,
4006,2,231,306,,反応する、答える,,
4007,2,2324,307,,答える,,
4008,2,212,308,,を試みる、企てる,,
4009,2,204,309,,をどうにか成し遂げる、を管理する,,
4010,2,206,310,,を維持する、と主張する、を養う,,
4011,2,215,311,,を団結させる、(を)結合する、団結する,,
4012,2,2325,312,,〜に参加する,,
4013,2,222,313,,を引きつける,,
4014,2,225,314,,(と)合う、に匹敵する、一致する,,
4015,2,2326,315,,〜を攻撃する,,
4016,2,217,316,,を追い求める、(助けなど)を要請する,,
4017,2,312,317,,を従事させる、を(…として)雇う(as)、(…に)従事する(in / with),,
4018,2,240,318,,(〜に)成功する(in)、(〜を)継承する(to),,
4019,2,2327,319,,（〜と）結婚する,,
4020,2,205,320,,に出席する、(を)世話をする、(…に)対処[対応]する(to),,
4021,2,238,321,,を満足させる、(条件など)を満たす,,
4022,2,139,322,,を切り抜けて生き残る、より長生きする、生き延びる,,
4023,2,213,323,,を促進する、(通常受身形で)昇進する,,
4024,2,214,324,,を稼ぐ、を得る、をもたらす,,
4025,2,216,325,,に食べ物[乳]を与える、に(〜を)供給[補給]する(with)、餌を食べる,,
4026,2,2328,326,,〜の味がする、の味をみる,,
4027,2,2329,327,,（〜の）においがする,,
4028,2,227,328,,適応する、を(…に)適合させる(to),,
4029,2,314,329,,を採用する、(態度など)をとる、を養子にする,,
4030,2,539,330,,を調整する、を適合させる、を順応する,,
4031,2,2330,331,,〜を分ける,,
4032,2,229,332,,(を)交換する、両替する,,
4033,2,208,333,,に取って代わる、を取り替える,,
4034,2,234,334,,を取り除く、を解雇する,,
4035,2,307,335,,を放出する、を解放する、を発表する,,
4036,2,2331,336,,消える,,
4037,2,218,337,,を観察する、に気づく、を遵守する,,
4038,2,220,338,,と推定する、を見積もる、を評価する,,
4039,2,219,339,,を明らかにする、を見せる,,
4040,2,305,340,,現れる、明らかになる、台頭する,,
4041,2,521,341,,生じる,,
4042,2,2332,342,,国民、市民,,
4043,2,2333,343,,(〜としての)経歴(as)、(生涯の)職業,,
4044,2,171,344,,収入、所得,,
4045,2,2334,345,,十億,,
4046,2,248,346,,請求書、【英】勘定書(≒【米】check)、法案,,
4047,2,244,347,,料金、世話、管理、告発,,
4048,2,170,348,,品目、項目、(同種の中の)〜個、(短い)記事,,
4049,2,2335,349,,規模、尺度,,
4050,2,173,350,,用地、場所、跡地、(ウェブ)サイト,,
4051,2,250,351,,部門、部分、地区、欄,,
4052,2,253,352,,(しばしば~s)作物、収穫高,,
4053,2,2336,353,,(日常の)食事、(普通the D〜)(日本などの)国会,,
4054,2,75,354,,(〜の)源、根源(of)、出所、情報源,,
4055,2,163,355,,❲通例~s❳資源、❲通例~s❳資金、才覚,,
4056,2,2337,356,,瞬間,,
4057,2,155,357,,10年間,,
4058,2,2338,358,,舞台、ステージ,,
4059,2,174,359,,(物事の)側面、観点、様相,,
4060,2,2339,360,,種類(≒kind),,
4061,2,178,361,,(具体的な)例、実例、(特定の)場合,,
4062,2,177,362,,関連、繋がり、(2地点を結ぶ)交通手段,,
4063,2,245,363,,(…との)対照(with / to),,
4064,2,169,364,,利用、入手、接近(の機会・方法・権利),,
4065,2,243,365,,装置、機器、方策、デバイス,,
4066,2,2340,366,,調査,,
4067,2,255,367,,技術、技巧、手法,,
4068,2,249,368,,内容、中身、コンテンツ,,
4069,2,252,369,,表面、❲the〜❳外見,,
4070,2,241,370,,概念、考え、(商品・販売の)コンセプト,,
4071,2,2341,371,,困難、苦労,,
4072,2,2342,372,,困難,,
4073,2,260,373,,罪、犯罪、違法行為,,
4074,2,172,374,,態度、考え方、心構え,,
4075,2,176,375,,習慣、癖,,
4076,2,2343,376,,たとえ何を…しても、たとえ何が…であろうと,,
4077,2,299,377,,都市の、都会的な(⇔rural),,
4078,2,387,378,,田舎の(⇔urban)、田園の,,
4079,2,2344,379,,地元の,,
4080,2,94,380,,出生地の、原産の、生得の、土着の,,
4081,2,2345,381,,りこうな,,
4082,2,379,382,,聡明な、知能を有する,,
4083,2,2346,383,,知的な、知性がある,,
4084,2,192,384,,潜在的な、可能性を秘めた,,
4085,2,288,385,,道徳(上)の、倫理的な、道徳的な,,
4086,2,1931,386,,個人的な・私的な(⇔public 公の)、民営の,,
4087,2,290,387,,(〜に)等しい(to)、匹敵する、平等な,,
4088,2,2347,388,,公正な(⇔unfair)、(数量などが)かなりの,,
4089,2,285,389,,全体の、全部の(whole)、完全な,,
4090,2,597,390,,初めの,,
4091,2,186,391,,(…に)必要不可欠な(to / for)、本質的な,,
4092,2,185,392,,重要な、重大な、意義深い,,
4093,2,2348,393,,恐ろしい,,
4094,2,194,394,,デジタル方式の、デジタル[数字]表示の,,
4095,2,1943,395,,直接の(⇔indirect 間接の)、率直な,,
4096,2,2349,396,,ほとんど,,
4097,2,2350,397,,単に(≒only),,
4098,2,1958,398,,めったにない(≒rarely),,
4099,2,2351,399,,最近(≒recently),,
4100,2,2352,400,,(空間・時間的に)離れて、別々に,,
4101,2,303,401,,を信頼する、を(信頼して)託す,,
4102,2,2353,402,,(…すること、…ということ)を約束する(to do; that節),,
4103,2,301,403,,を予言[予測]する,,
4104,2,221,404,,を反映する、(を)反射する、(を)熟考する,,
4105,2,325,405,,を思い出す、を呼び戻す,,
4106,2,311,406,,頼る(≒depend),,
4107,2,601,407,,❲commit oneself または受身形で❳献身する、(罪など)を犯す、を投入する,,
4108,2,340,408,,を正当に評価する、を鑑賞する、を感謝する,,
4109,2,426,409,,を(…のことで)賞賛する(for)、賛美する,,
4110,2,233,410,,ではないと思う、を疑う,,
4111,2,336,411,,(と)不平[苦情]を言う、訴える,,
4112,2,224,412,,を無視する,,
4113,2,329,413,,(人)に(〜を)警告[注意]する(of / against),,
4114,2,2354,414,,〜を集める,,
4115,2,315,415,,を得る、を習得する,,
4116,2,302,416,,を調べる、を診察する、を尋問する,,
4117,2,2355,417,,(試合、テストで)(点)を取る,,
4118,2,310,418,,(を)判断する、に判決を下す,,
4119,2,322,419,,を選ぶ、えり抜く,,
4120,2,308,420,,〜を分ける、分かれる,,
4121,2,423,421,,を区別する,,
4122,2,1937,422,,(…を)卒業する(from),,
4123,2,313,423,,を変える、移す、変わる、移動する,,
4124,2,232,424,,を隠す(≒conceal)、隠れる,,
4125,2,2356,425,,〜を混ぜる,,
4126,2,2357,426,,〜を修理する,,
4127,2,230,427,,を展示[陳列]する、を示す、を発揮する、(名)展示品,,
4128,2,226,428,,を定義する、を明確にする,,
4129,2,2358,429,,〜を発明する,,
4130,2,306,430,,さまざまである、変わる、を変える,,
4131,2,316,431,,(を)拡大する、(を)詳説する,,
4132,2,323,432,,(徐々に)発展する、進化する,,
4133,2,321,433,,を混同する、を当惑させる,,
4134,2,320,434,,を消費する、を食べる、飲む,,
4135,2,429,435,,競う、❲通例否定文で❳(〜に)匹敵する(with),,
4136,2,319,436,,(を)繰り返す、を復唱する,,
4137,2,439,437,,を修理する(≒fix)、を修復する,,
4138,2,416,438,,に思い出させる,,
4139,2,317,439,,を拒む、を断る、拒絶する,,
4140,2,431,440,,を拒否する,,
4141,2,430,441,,を否定する、を拒む,,
4142,2,326,442,,を破壊する、(人)を破滅させる,,
4143,2,251,443,,(集合的に)聴衆、観客、視聴者,,
4144,2,259,444,,人種、民族、競争,,
4145,2,261,445,,争い、論争、不一致,,
4146,2,264,446,,討論、論争、討論会,,
4147,2,262,447,,闘い、懸命の努力,,
4148,2,270,448,,戦略,,
4149,2,278,449,,進歩、前進,,
4150,2,343,450,,原則、原理、主義、信条,,
4151,2,342,451,,要素、成分、元素、(an ~ ofで)少しの,,
4152,2,346,452,,起源、源,,
4153,2,2359,453,,誕生,,
4154,2,274,454,,祖先(⇔descendant 子孫)、原型,,
4155,2,151,455,,細胞、独房、電池,,
4156,2,275,456,,遺伝子,,
4157,2,2360,457,,場面、(事件などのあった)場所、風景,,
4158,2,267,458,,(〜への)傾向(toward)、流行,,
4159,2,269,459,,交通、通行、交通[輸送]量、(不正)取引,,
4160,2,276,460,,跡、軌道、【米】(鉄道の)番線、走路,,
4161,2,2361,461,,連続、(テレビ番組などの)続き物,,
4162,2,263,462,,状況、背景、文脈,,
4163,2,2362,463,,(景色・事件などの)背景、経歴,,
4164,2,271,464,,基礎、根拠、基準,,
4165,2,256,465,,地位、状態,,
4166,2,2363,466,,ボランティア、志願者,,
4167,2,2364,467,,職員、スタッフ,,
4168,2,548,468,,義務、❲しばしば〜ties❳職務、関税,,
4169,2,2365,469,,労働、(肉体的、精神的)骨折り,,
4170,2,258,470,,報酬、報い,,
4171,2,273,471,,目的、目標、狙い,,
4172,2,2366,472,,楽しみ,,
4173,2,2367,473,,群衆、観衆,,
4174,2,277,474,,革命、回転、(天体の)公転(⇔rotation 自転),,
4175,2,2368,475,,貧困,,
4176,2,272,476,,❲通例~s❳結果、重大性,,
4177,2,641,477,,連続、ー連(のもの),,
4178,2,181,478,,複雑な、複合(体)の,,
4179,2,1797,479,,複雑な(≒complex),,
4180,2,292,480,,間違った、虚偽の、偽の,,
4181,2,2369,481,,代替の、どれか[どちらか]一つの,,
4182,2,296,482,,極端な、極度の、過激な,,
4183,2,280,483,,理想的な、観念的な,,
